id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
155,BB84,2048,0.0121263,0.499023,0.00878906,IRA
156,BB84,64,0.0382694,0.4375,0.015625,IRA
157,BB84,256,0.0943077,0.496094,0.0820312,IRA
158,BB84,2048,0.0822895,0.500488,0.0595703,IRA
159,BB84,512,0.0161461,0.492188,0.00976562,IRA
160,BB84,256,0.0315388,0.539062,0.0195312,IRA
161,BB84,256,0.058402,0.480469,0.0664062,IRA
162,BB84,512,0.094397,0.507812,0.0683594,IRA
163,BB84,512,0.0178385,0.507812,0.0136719,IRA
164,BB84,4096,0.0908072,0.502441,0.0646973,IRA
165,BB84,2048,0.011384,0.51123,0.00927734,IRA
166,BB84,4096,0.0836091,0.49585,0.059082,IRA
167,BB84,256,0.0696387,0.480469,0.0351562,IRA
168,BB84,4096,0.0408556,0.51123,0.029541,IRA
169,BB84,4096,0.0124784,0.51001,0.0078125,IRA
170,BB84,1024,0.0967511,0.492188,0.0830078,IRA
171,BB84,64,0.0239855,0.578125,0,IRA
172,BB84,256,0.0275854,0.515625,0.0273438,IRA
173,BB84,64,0.0128943,0.5625,0,IRA
174,BB84,64,0.0196665,0.546875,0,IRA
175,BB84,512,0.0847818,0.478516,0.0898438,IRA
176,BB84,256,0.0632785,0.503906,0.046875,IRA
177,BB84,4096,0.0971676,0.491943,0.0693359,IRA
178,BB84,64,0.0589013,0.484375,0.046875,IRA
179,BB84,1024,0.0660346,0.49707,0.0449219,IRA
180,BB84,64,0.0820902,0.65625,0.078125,IRA
181,BB84,1024,0.0887237,0.495117,0.0644531,IRA
182,BB84,1024,0.0521449,0.489258,0.0390625,IRA
183,BB84,4096,0.0419923,0.497314,0.0288086,IRA
184,BB84,512,0.0416839,0.488281,0.0410156,IRA
185,BB84,2048,0.0882159,0.481934,0.0703125,IRA
186,BB84,2048,0.0949413,0.494141,0.0732422,IRA
187,BB84,64,0.086653,0.484375,0.125,IRA
188,BB84,1024,0.0414667,0.516602,0.0332031,IRA
189,BB84,1024,0.0637326,0.49707,0.0390625,IRA
190,BB84,256,0.0818685,0.523438,0.0664062,IRA
191,BB84,512,0.0308548,0.492188,0.03125,IRA
192,BB84,4096,0.0269723,0.498047,0.0214844,IRA
193,BB84,4096,0.0390175,0.489258,0.0270996,IRA
194,BB84,256,0.0773865,0.519531,0.046875,IRA
195,BB84,512,0.0682673,0.507812,0.0488281,IRA
196,BB84,512,0.047829,0.496094,0.0390625,IRA
197,BB84,2048,0.0226368,0.518555,0.019043,IRA
198,BB84,512,0.0364774,0.455078,0.0214844,IRA
199,BB84,4096,0.0479028,0.499023,0.0380859,IRA
200,BB84,64,0.035261,0.53125,0.015625,IRA
201,BB84,2048,0.012834,0.493652,0.0107422,IRA
202,BB84,2048,0.090974,0.503418,0.0698242,IRA
203,BB84,1024,0.0838592,0.508789,0.0693359,IRA
204,BB84,128,0.0977997,0.453125,0.078125,IRA
205,BB84,64,0.0156598,0.46875,0.015625,IRA
206,BB84,4096,0.0154099,0.487061,0.0107422,IRA
207,BB84,512,0.094727,0.498047,0.0898438,IRA
208,BB84,2048,0.0162614,0.501465,0.012207,IRA
209,BB84,64,0.0409688,0.515625,0.046875,IRA
210,BB84,2048,0.0764416,0.521973,0.0483398,IRA
211,BB84,4096,0.0248503,0.50415,0.0166016,IRA
212,BB84,256,0.0355429,0.496094,0.0273438,IRA
213,BB84,4096,0.0416246,0.500732,0.0305176,IRA
214,BB84,256,0.0340567,0.445312,0.015625,IRA
215,BB84,2048,0.0263631,0.512207,0.0180664,IRA
216,BB84,128,0.0315391,0.53125,0.0234375,IRA
217,BB84,4096,0.0735385,0.509033,0.050293,IRA
218,BB84,4096,0.0589247,0.504639,0.0522461,IRA
219,BB84,128,0.0578456,0.523438,0.046875,IRA
220,BB84,1024,0.0922494,0.477539,0.0761719,IRA
221,BB84,4096,0.056536,0.496094,0.0400391,IRA
222,BB84,1024,0.0394286,0.504883,0.0302734,IRA
223,BB84,256,0.0752123,0.476562,0.0703125,IRA
224,BB84,256,0.0123293,0.472656,0.0078125,IRA
225,BB84,64,0.0840176,0.46875,0.09375,IRA
226,BB84,256,0.0736185,0.484375,0.0664062,IRA
227,BB84,128,0.0231391,0.53125,0.015625,IRA
228,BB84,512,0.0112026,0.5,0.0136719,IRA
229,BB84,4096,0.0943314,0.501953,0.0734863,IRA
230,BB84,128,0.0509654,0.507812,0.0859375,IRA
231,BB84,64,0.0599006,0.640625,0.078125,IRA
232,BB84,128,0.0317907,0.445312,0.03125,IRA
233,BB84,64,0.0357827,0.46875,0.03125,IRA
234,BB84,512,0.0379109,0.535156,0.0273438,IRA
235,BB84,2048,0.0671582,0.505859,0.0541992,IRA
236,BB84,2048,0.0722704,0.50293,0.0551758,IRA
237,BB84,256,0.0453015,0.488281,0.0390625,IRA
238,BB84,256,0.0587409,0.53125,0.0351562,IRA
239,BB84,512,0.088768,0.490234,0.0722656,IRA
240,BB84,2048,0.0803645,0.484375,0.0717773,IRA
241,BB84,1024,0.0686732,0.486328,0.0419922,IRA
242,BB84,512,0.0578363,0.525391,0.0390625,IRA
243,BB84,512,0.0460681,0.482422,0.0429688,IRA
244,BB84,512,0.084988,0.501953,0.0664062,IRA
245,BB84,4096,0.0697964,0.507324,0.0522461,IRA
246,BB84,64,0.0236838,0.53125,0.015625,IRA
247,BB84,512,0.0694708,0.517578,0.0449219,IRA
248,BB84,2048,0.0556037,0.50293,0.0415039,IRA
249,BB84,2048,0.0507833,0.494141,0.0405273,IRA
250,BB84,1024,0.0801236,0.49707,0.0761719,IRA
251,BB84,2048,0.0561613,0.51123,0.046875,IRA
252,BB84,2048,0.0877857,0.493164,0.0673828,IRA
253,BB84,64,0.0270105,0.5,0.015625,IRA
254,BB84,64,0.0250915,0.53125,0.03125,IRA
255,BB84,256,0.0841086,0.519531,0.0664062,IRA
256,BB84,256,0.0389712,0.46875,0.0390625,IRA
257,BB84,64,0.0869647,0.453125,0.0625,IRA
258,BB84,64,0.0642242,0.46875,0.015625,IRA
259,BB84,256,0.0343697,0.53125,0.03125,IRA
260,BB84,256,0.0330166,0.492188,0.0429688,IRA
261,BB84,1024,0.0180378,0.486328,0.0107422,IRA
262,BB84,512,0.0935242,0.515625,0.0605469,IRA
263,BB84,256,0.0272321,0.535156,0.015625,IRA
264,BB84,256,0.0374436,0.515625,0.03125,IRA
265,BB84,512,0.0858323,0.488281,0.0722656,IRA
266,BB84,256,0.0619717,0.5625,0.0585938,IRA
267,BB84,1024,0.0391981,0.477539,0.0322266,IRA
268,BB84,64,0.0403374,0.5,0.03125,IRA
269,BB84,256,0.0796322,0.535156,0.0585938,IRA
270,BB84,4096,0.0856126,0.499268,0.0639648,IRA
271,BB84,128,0.0479747,0.523438,0.0390625,IRA
272,BB84,128,0.0147958,0.46875,0.015625,IRA
273,BB84,256,0.0672148,0.539062,0.0585938,IRA
274,BB84,2048,0.0756287,0.513672,0.0532227,IRA
275,BB84,512,0.0584574,0.494141,0.0507812,IRA
276,BB84,512,0.0316828,0.494141,0.0351562,IRA
277,BB84,2048,0.0608059,0.518066,0.0488281,IRA
278,BB84,2048,0.0119297,0.475098,0.0078125,IRA
279,BB84,4096,0.0235848,0.501465,0.0144043,IRA
280,BB84,4096,0.0791576,0.50708,0.0556641,IRA
281,BB84,64,0.0288957,0.46875,0.015625,IRA
282,BB84,256,0.0527569,0.480469,0.0585938,IRA
283,BB84,64,0.0661592,0.59375,0.046875,IRA
284,BB84,64,0.0900124,0.5625,0.046875,IRA
285,BB84,512,0.0494379,0.486328,0.03125,IRA
286,BB84,64,0.038176,0.390625,0.0625,IRA
287,BB84,64,0.0796119,0.515625,0.09375,IRA
288,BB84,256,0.07151,0.464844,0.0742188,IRA
289,BB84,256,0.0241444,0.53125,0.015625,IRA
290,BB84,512,0.0799472,0.503906,0.0605469,IRA
291,BB84,4096,0.0731691,0.514404,0.0598145,IRA
292,BB84,512,0.0326582,0.486328,0.0292969,IRA
293,BB84,2048,0.0388905,0.493164,0.0336914,IRA
294,BB84,128,0.0180983,0.523438,0.0078125,IRA
295,BB84,256,0.0214469,0.535156,0.0117188,IRA
296,BB84,256,0.039402,0.488281,0.0117188,IRA
297,BB84,4096,0.0553937,0.51123,0.043457,IRA
298,BB84,64,0.050962,0.53125,0.03125,IRA
299,BB84,64,0.0886031,0.453125,0.09375,IRA
300,BB84,1024,0.0795985,0.480469,0.0556641,IRA
301,BB84,512,0.0700066,0.494141,0.0605469,IRA
302,BB84,1024,0.0637172,0.472656,0.0449219,IRA
303,BB84,128,0.0572509,0.507812,0.0390625,IRA
304,BB84,1024,0.0981802,0.49707,0.0527344,IRA
305,BB84,4096,0.0738285,0.508789,0.0593262,IRA
306,BB84,512,0.0148097,0.505859,0.00976562,IRA
307,BB84,1024,0.0117,0.486328,0.0078125,IRA
308,BB84,1024,0.0539722,0.495117,0.0351562,IRA
309,BB84,64,0.0198756,0.5625,0,IRA
310,BB84,128,0.0683866,0.460938,0.0390625,IRA
311,BB84,256,0.0190614,0.460938,0.00390625,IRA
312,BB84,4096,0.0359266,0.499268,0.0275879,IRA
313,BB84,64,0.0227095,0.5,0.015625,IRA
314,BB84,1024,0.081066,0.490234,0.0498047,IRA
315,BB84,512,0.0317689,0.496094,0.0234375,IRA
316,BB84,2048,0.083713,0.513672,0.0649414,IRA
317,BB84,1024,0.0885855,0.473633,0.0595703,IRA
318,BB84,1024,0.0810839,0.523438,0.0585938,IRA
319,BB84,256,0.0155726,0.472656,0.0078125,IRA
320,BB84,2048,0.0449495,0.504883,0.0356445,IRA
321,BB84,512,0.0667243,0.492188,0.0351562,IRA
322,BB84,2048,0.0854722,0.490723,0.0561523,IRA
323,BB84,128,0.0306169,0.5,0,IRA
324,BB84,128,0.0204973,0.515625,0.03125,IRA
325,BB84,4096,0.0875559,0.499023,0.0649414,IRA
326,BB84,4096,0.0338184,0.509277,0.0253906,IRA
327,BB84,256,0.094866,0.488281,0.0898438,IRA
328,BB84,1024,0.0681221,0.49707,0.0644531,IRA
329,BB84,256,0.0498465,0.570312,0.015625,IRA
330,BB84,128,0.0453923,0.570312,0.03125,IRA
331,BB84,64,0.0921648,0.5,0.078125,IRA
332,BB84,1024,0.0262455,0.455078,0.0214844,IRA
333,BB84,64,0.0877219,0.5,0.0625,IRA
334,BB84,1024,0.0187518,0.490234,0.00976562,IRA
335,BB84,64,0.032136,0.59375,0.03125,IRA
336,BB84,512,0.0530996,0.513672,0.0410156,IRA
337,BB84,4096,0.0895904,0.489258,0.0744629,IRA
338,BB84,2048,0.0715322,0.490234,0.0649414,IRA
339,BB84,64,0.0751371,0.421875,0.078125,IRA
340,BB84,2048,0.0280748,0.514648,0.0170898,IRA
341,BB84,1024,0.0646353,0.512695,0.0458984,IRA
342,BB84,256,0.0421771,0.53125,0.0273438,IRA
343,BB84,128,0.022737,0.523438,0.03125,IRA
344,BB84,256,0.0474477,0.449219,0.03125,IRA
345,BB84,1024,0.0716716,0.5,0.0556641,IRA
346,BB84,128,0.0644533,0.4375,0.0234375,IRA
347,BB84,4096,0.0655652,0.496094,0.0515137,IRA
348,BB84,256,0.0579821,0.496094,0.0546875,IRA
349,BB84,128,0.068866,0.46875,0.0546875,IRA
350,BB84,256,0.0562564,0.488281,0.0664062,IRA
351,BB84,2048,0.0507345,0.48291,0.0351562,IRA
352,BB84,128,0.0717743,0.523438,0.101562,IRA
353,BB84,512,0.0378983,0.496094,0.0195312,IRA
354,BB84,2048,0.0219787,0.519531,0.0151367,IRA
355,BB84,4096,0.085035,0.497803,0.0620117,IRA
356,BB84,512,0.0854879,0.490234,0.0703125,IRA
357,BB84,2048,0.0182448,0.491699,0.0146484,IRA
358,BB84,512,0.05668,0.533203,0.0410156,IRA
359,BB84,1024,0.0739659,0.509766,0.0488281,IRA
360,BB84,256,0.0825413,0.507812,0.078125,IRA
361,BB84,64,0.07853,0.59375,0.0625,IRA
362,BB84,4096,0.094313,0.504395,0.0710449,IRA
363,BB84,128,0.0149464,0.492188,0.0234375,IRA
364,BB84,256,0.058153,0.527344,0.0390625,IRA
365,BB84,128,0.0132225,0.484375,0.0078125,IRA
366,BB84,256,0.018389,0.511719,0.0234375,IRA
367,BB84,512,0.0474674,0.458984,0.0292969,IRA
368,BB84,64,0.0708461,0.453125,0.046875,IRA
369,BB84,256,0.06901,0.519531,0.0429688,IRA
370,BB84,512,0.0719553,0.474609,0.0625,IRA
371,BB84,1024,0.0238668,0.493164,0.0214844,IRA
372,BB84,1024,0.087962,0.510742,0.0605469,IRA
373,BB84,128,0.0979088,0.492188,0.0859375,IRA
374,BB84,4096,0.0372755,0.513672,0.0266113,IRA
375,BB84,4096,0.0985706,0.49292,0.0683594,IRA
376,BB84,128,0.0721406,0.570312,0.0546875,IRA
377,BB84,2048,0.068875,0.507324,0.0532227,IRA
378,BB84,512,0.0923723,0.484375,0.0703125,IRA
379,BB84,512,0.0134177,0.488281,0.0136719,IRA
380,BB84,128,0.0512682,0.460938,0.03125,IRA
381,BB84,2048,0.0683532,0.503906,0.0522461,IRA
382,BB84,512,0.0173505,0.486328,0.00585938,IRA
383,BB84,2048,0.0702365,0.504395,0.0532227,IRA
384,BB84,1024,0.0863053,0.52832,0.0683594,IRA
385,BB84,4096,0.0588463,0.498047,0.0397949,IRA
386,BB84,128,0.0470982,0.476562,0.0546875,IRA
387,BB84,256,0.0665489,0.480469,0.0351562,IRA
388,BB84,256,0.0432535,0.515625,0.0507812,IRA
389,BB84,1024,0.026059,0.525391,0.0234375,IRA
390,BB84,1024,0.0857603,0.506836,0.0585938,IRA
391,BB84,128,0.0718615,0.484375,0.0390625,IRA
392,BB84,1024,0.0144306,0.475586,0.0117188,IRA
393,BB84,128,0.0364665,0.492188,0.046875,IRA
394,BB84,4096,0.0368314,0.514648,0.0273438,IRA
395,BB84,2048,0.0304073,0.521484,0.0273438,IRA
396,BB84,512,0.0219213,0.478516,0.0117188,IRA
397,BB84,64,0.0496377,0.5,0.03125,IRA
398,BB84,64,0.0752213,0.546875,0.046875,IRA
399,BB84,128,0.0654978,0.546875,0.0546875,IRA
400,BB84,512,0.0507992,0.507812,0.0546875,IRA
401,BB84,128,0.0903875,0.523438,0.0625,IRA
402,BB84,64,0.0714139,0.5,0.03125,IRA
403,BB84,128,0.0229447,0.46875,0.015625,IRA
404,BB84,64,0.0353167,0.515625,0,IRA
405,BB84,4096,0.0231749,0.495361,0.0163574,IRA
406,BB84,4096,0.0281617,0.502686,0.0168457,IRA
407,BB84,1024,0.0179576,0.50293,0.015625,IRA
408,BB84,256,0.0601632,0.449219,0.0390625,IRA
409,BB84,4096,0.0930661,0.515381,0.0688477,IRA
410,BB84,256,0.0320366,0.433594,0.03125,IRA
411,BB84,2048,0.0534899,0.487305,0.0380859,IRA
412,BB84,1024,0.0451487,0.469727,0.0322266,IRA
413,BB84,512,0.0649892,0.466797,0.0488281,IRA
414,BB84,1024,0.0824479,0.503906,0.0693359,IRA
415,BB84,512,0.029184,0.513672,0.0234375,IRA
416,BB84,1024,0.0643697,0.489258,0.0429688,IRA
417,BB84,4096,0.0878976,0.509277,0.0720215,IRA
418,BB84,4096,0.0758743,0.493408,0.0598145,IRA
419,BB84,1024,0.0680557,0.509766,0.0517578,IRA
420,BB84,256,0.0769615,0.5625,0.0859375,IRA
421,BB84,64,0.0364728,0.515625,0.015625,IRA
422,BB84,128,0.0827882,0.5,0.0234375,IRA
423,BB84,512,0.0433583,0.498047,0.0273438,IRA
424,BB84,64,0.0523495,0.625,0.015625,IRA
425,BB84,128,0.0240319,0.53125,0.0390625,IRA
426,BB84,2048,0.0627412,0.505859,0.0488281,IRA
427,BB84,128,0.0206717,0.421875,0,IRA
428,BB84,128,0.013979,0.523438,0.0234375,IRA
429,BB84,2048,0.0728747,0.506836,0.0537109,IRA
430,BB84,2048,0.0827082,0.51709,0.0610352,IRA
431,BB84,4096,0.0436073,0.492188,0.0317383,IRA
432,BB84,4096,0.0367826,0.488525,0.029541,IRA
433,BB84,64,0.0320602,0.53125,0.015625,IRA
434,BB84,256,0.0340657,0.46875,0.0234375,IRA
435,BB84,4096,0.0813754,0.491211,0.0581055,IRA
436,BB84,2048,0.0816934,0.48584,0.0517578,IRA
437,BB84,256,0.0356825,0.476562,0.0117188,IRA
438,BB84,512,0.067835,0.507812,0.0410156,IRA
439,BB84,128,0.0901285,0.5,0.0546875,IRA
440,BB84,256,0.0588852,0.515625,0.0351562,IRA
441,BB84,256,0.0488747,0.519531,0.046875,IRA
442,BB84,2048,0.0510553,0.503906,0.0390625,IRA
443,BB84,1024,0.0765481,0.508789,0.0595703,IRA
444,BB84,128,0.031474,0.53125,0.0078125,IRA
445,BB84,1024,0.0738907,0.520508,0.0449219,IRA
446,BB84,64,0.0457763,0.546875,0.03125,IRA
447,BB84,128,0.072458,0.554688,0.0625,IRA
448,BB84,1024,0.0183881,0.514648,0.0185547,IRA
449,BB84,4096,0.0596806,0.496094,0.0383301,IRA
450,BB84,1024,0.0546768,0.47168,0.0449219,IRA
451,BB84,1024,0.0639955,0.491211,0.0546875,IRA
452,BB84,512,0.0206472,0.498047,0.0175781,IRA
453,BB84,512,0.070661,0.527344,0.0390625,IRA
454,BB84,128,0.0138914,0.539062,0.015625,IRA
455,BB84,4096,0.0637967,0.494141,0.0488281,IRA
456,BB84,64,0.055144,0.546875,0.015625,IRA
457,BB84,2048,0.0739565,0.505859,0.0454102,IRA
458,BB84,64,0.0604733,0.5,0.078125,IRA
459,BB84,2048,0.0327604,0.503418,0.0283203,IRA
460,BB84,1024,0.09968,0.493164,0.0732422,IRA
461,BB84,1024,0.0325131,0.493164,0.0224609,IRA
462,BB84,1024,0.0473692,0.476562,0.0332031,IRA
463,BB84,2048,0.0317573,0.494629,0.0239258,IRA
464,BB84,4096,0.0824763,0.504883,0.0646973,IRA
465,BB84,256,0.0486418,0.515625,0.03125,IRA
466,BB84,512,0.0304845,0.501953,0.0136719,IRA
467,BB84,512,0.0183254,0.484375,0.0195312,IRA
468,BB84,4096,0.0206098,0.497803,0.0161133,IRA
469,BB84,4096,0.0518305,0.502197,0.0412598,IRA
470,BB84,4096,0.0913138,0.491455,0.0651855,IRA
471,BB84,256,0.0230592,0.503906,0.015625,IRA
472,BB84,512,0.0495336,0.503906,0.0390625,IRA
473,BB84,256,0.0816935,0.539062,0.0507812,IRA
474,BB84,64,0.0332283,0.578125,0.03125,IRA
475,BB84,256,0.0510252,0.503906,0.0351562,IRA
476,BB84,2048,0.0777103,0.500977,0.0634766,IRA
477,BB84,256,0.0135189,0.488281,0.0117188,IRA
478,BB84,256,0.0637096,0.457031,0.0703125,IRA
479,BB84,256,0.0777546,0.5,0.0507812,IRA
480,BB84,512,0.0658695,0.490234,0.0488281,IRA
481,BB84,1024,0.0373423,0.494141,0.0332031,IRA
