id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
63,BB84,1024,0.049181,0.501953,0.0332031,PNS
64,BB84,512,0.0425094,0.533203,0.0351562,PNS
65,BB84,512,0.0632918,0.482422,0.0488281,PNS
66,BB84,1024,0.0834967,0.487305,0.0546875,PNS
67,BB84,4096,0.0503016,0.491943,0.0378418,PNS
68,BB84,512,0.0528842,0.511719,0.0292969,PNS
69,BB84,64,0.0384619,0.546875,0.046875,PNS
70,BB84,4096,0.0911886,0.491699,0.0637207,PNS
71,BB84,4096,0.0356663,0.493652,0.0246582,PNS
72,BB84,128,0.0938432,0.46875,0.0859375,PNS
73,BB84,512,0.0865411,0.513672,0.0605469,PNS
74,BB84,4096,0.0853115,0.504883,0.0595703,PNS
75,BB84,128,0.0606863,0.460938,0.0234375,PNS
76,BB84,4096,0.0457739,0.486816,0.036377,PNS
77,BB84,128,0.0620921,0.492188,0.0546875,PNS
78,BB84,2048,0.0610407,0.516113,0.0478516,PNS
79,BB84,1024,0.0959178,0.50293,0.0585938,PNS
80,BB84,512,0.0942954,0.486328,0.0625,PNS
81,BB84,4096,0.0597489,0.490479,0.0419922,PNS
82,BB84,2048,0.0328935,0.500977,0.0234375,PNS
83,BB84,1024,0.0750459,0.499023,0.0556641,PNS
84,BB84,2048,0.080355,0.496094,0.0703125,PNS
85,BB84,64,0.08453,0.546875,0.125,PNS
86,BB84,128,0.0229144,0.46875,0.015625,PNS
87,BB84,1024,0.0468723,0.479492,0.0332031,PNS
88,BB84,512,0.0112315,0.505859,0.00585938,PNS
89,BB84,1024,0.0440576,0.526367,0.0400391,PNS
90,BB84,512,0.0203625,0.494141,0.0214844,PNS
91,BB84,1024,0.0326083,0.511719,0.0234375,PNS
92,BB84,64,0.0377651,0.546875,0.015625,PNS
93,BB84,64,0.0902,0.53125,0.078125,PNS
94,BB84,128,0.0867248,0.484375,0.03125,PNS
95,BB84,4096,0.0567327,0.507812,0.0380859,PNS
96,BB84,512,0.0156291,0.539062,0.00976562,PNS
97,BB84,64,0.0391648,0.4375,0.015625,PNS
98,BB84,256,0.0239753,0.539062,0.0078125,PNS
99,BB84,512,0.0114014,0.501953,0.0078125,PNS
100,BB84,512,0.0474673,0.490234,0.0214844,PNS
101,BB84,1024,0.0692474,0.496094,0.0546875,PNS
102,BB84,128,0.0512368,0.453125,0.0234375,PNS
103,BB84,4096,0.0167977,0.494873,0.013916,PNS
104,BB84,2048,0.0383865,0.515137,0.0307617,PNS
105,BB84,4096,0.0303048,0.502441,0.0244141,PNS
106,BB84,4096,0.0832638,0.506592,0.0583496,PNS
107,BB84,128,0.0502101,0.429688,0.046875,PNS
108,BB84,4096,0.039752,0.508057,0.0336914,PNS
109,BB84,128,0.095689,0.523438,0.0859375,PNS
110,BB84,64,0.0374313,0.5,0.078125,PNS
111,BB84,4096,0.0307079,0.513916,0.0249023,PNS
112,BB84,1024,0.0903416,0.50293,0.0595703,PNS
113,BB84,512,0.0487315,0.476562,0.046875,PNS
114,BB84,4096,0.0274732,0.487061,0.0212402,PNS
115,BB84,128,0.0415495,0.484375,0.0546875,PNS
116,BB84,2048,0.0701896,0.501953,0.0546875,PNS
117,BB84,64,0.0425229,0.453125,0.046875,PNS
118,BB84,4096,0.090163,0.510254,0.059082,PNS
119,BB84,64,0.0717462,0.484375,0.078125,PNS
120,BB84,4096,0.039395,0.499512,0.0224609,PNS
121,BB84,512,0.0652656,0.490234,0.0703125,PNS
122,BB84,2048,0.0282728,0.491699,0.0170898,PNS
123,BB84,512,0.0152015,0.480469,0.0136719,PNS
124,BB84,64,0.0739738,0.40625,0.015625,PNS
125,BB84,4096,0.0346533,0.5,0.0200195,PNS
126,BB84,64,0.0792667,0.5625,0.03125,PNS
127,BB84,512,0.0484567,0.466797,0.0410156,PNS
128,BB84,256,0.0287965,0.472656,0.03125,PNS
129,BB84,2048,0.0236708,0.51416,0.019043,PNS
130,BB84,128,0.0493221,0.546875,0.03125,PNS
131,BB84,64,0.0376073,0.5625,0.015625,PNS
132,BB84,2048,0.0511926,0.519531,0.03125,PNS
133,BB84,4096,0.0993496,0.488525,0.0705566,PNS
134,BB84,512,0.0596627,0.511719,0.0488281,PNS
135,BB84,2048,0.0653664,0.524414,0.0532227,PNS
136,BB84,512,0.0828156,0.490234,0.0664062,PNS
137,BB84,1024,0.0551749,0.493164,0.0439453,PNS
138,BB84,256,0.0671538,0.542969,0.0507812,PNS
139,BB84,256,0.0215673,0.488281,0.0078125,PNS
140,BB84,128,0.0901533,0.421875,0.0390625,PNS
141,BB84,1024,0.0527409,0.5,0.0332031,PNS
142,BB84,4096,0.0986136,0.509521,0.0776367,PNS
143,BB84,4096,0.0188643,0.497314,0.0124512,PNS
144,BB84,512,0.0462931,0.509766,0.0351562,PNS
145,BB84,4096,0.0289046,0.50293,0.0205078,PNS
146,BB84,2048,0.0271339,0.519043,0.0239258,PNS
147,BB84,512,0.0513114,0.511719,0.03125,PNS
148,BB84,2048,0.0752666,0.507812,0.050293,PNS
149,BB84,1024,0.0648425,0.498047,0.0478516,PNS
150,BB84,4096,0.035686,0.491211,0.0253906,PNS
151,BB84,512,0.0590906,0.478516,0.0449219,PNS
152,BB84,2048,0.0537469,0.507812,0.0439453,PNS
153,BB84,512,0.0929059,0.458984,0.0761719,PNS
154,BB84,1024,0.0361449,0.490234,0.0224609,PNS
155,BB84,1024,0.0643423,0.49707,0.0351562,PNS
156,BB84,256,0.0534716,0.523438,0.0273438,PNS
157,BB84,256,0.0252289,0.472656,0.00390625,PNS
158,BB84,256,0.0209926,0.574219,0.015625,PNS
159,BB84,2048,0.0232776,0.492676,0.0200195,PNS
160,BB84,256,0.0993037,0.480469,0.0664062,PNS
161,BB84,256,0.0546806,0.507812,0.0429688,PNS
162,BB84,2048,0.0861575,0.526367,0.0683594,PNS
163,BB84,256,0.0717282,0.53125,0.0429688,PNS
164,BB84,256,0.0177882,0.488281,0.015625,PNS
165,BB84,128,0.0722559,0.570312,0.0703125,PNS
166,BB84,4096,0.0664932,0.505371,0.0441895,PNS
167,BB84,128,0.0990291,0.515625,0.0625,PNS
168,BB84,128,0.0468672,0.492188,0.0078125,PNS
169,BB84,128,0.0689912,0.578125,0.078125,PNS
170,BB84,512,0.0787696,0.503906,0.0585938,PNS
171,BB84,512,0.0162838,0.517578,0.0195312,PNS
172,BB84,64,0.055078,0.484375,0.03125,PNS
173,BB84,2048,0.0664505,0.493164,0.0556641,PNS
174,BB84,64,0.0638585,0.453125,0.046875,PNS
175,BB84,128,0.0284924,0.492188,0.03125,PNS
176,BB84,512,0.0931687,0.525391,0.0878906,PNS
177,BB84,64,0.0469677,0.484375,0.078125,PNS
178,BB84,512,0.0879656,0.511719,0.0585938,PNS
179,BB84,1024,0.0992148,0.506836,0.078125,PNS
180,BB84,128,0.0682411,0.507812,0.0625,PNS
181,BB84,2048,0.0894071,0.507812,0.0688477,PNS
182,BB84,128,0.0225784,0.476562,0.0234375,PNS
183,BB84,64,0.0428332,0.640625,0.015625,PNS
184,BB84,256,0.0401999,0.539062,0.0273438,PNS
185,BB84,256,0.0415423,0.574219,0.0351562,PNS
186,BB84,128,0.0652349,0.445312,0.0390625,PNS
187,BB84,128,0.0381229,0.492188,0.0390625,PNS
188,BB84,4096,0.0449657,0.493408,0.0332031,PNS
189,BB84,64,0.0194917,0.59375,0.015625,PNS
190,BB84,128,0.0282068,0.5,0,PNS
191,BB84,4096,0.0380919,0.492188,0.0307617,PNS
192,BB84,2048,0.0904615,0.495117,0.0776367,PNS
193,BB84,1024,0.0136735,0.498047,0.0107422,PNS
194,BB84,64,0.0542625,0.578125,0.015625,PNS
195,BB84,2048,0.0507632,0.512695,0.0336914,PNS
196,BB84,2048,0.0675743,0.493164,0.0551758,PNS
197,BB84,2048,0.07149,0.494141,0.0473633,PNS
198,BB84,256,0.0894967,0.507812,0.0820312,PNS
199,BB84,256,0.0909427,0.539062,0.0703125,PNS
200,BB84,512,0.0262451,0.492188,0.0136719,PNS
201,BB84,64,0.047777,0.546875,0.078125,PNS
202,BB84,1024,0.0796387,0.496094,0.0625,PNS
203,BB84,2048,0.0626904,0.509277,0.0395508,PNS
204,BB84,1024,0.0436128,0.482422,0.0429688,PNS
205,BB84,512,0.0577158,0.476562,0.0449219,PNS
206,BB84,256,0.0297396,0.46875,0.0234375,PNS
207,BB84,2048,0.0557134,0.497559,0.0458984,PNS
208,BB84,64,0.0664854,0.453125,0.0625,PNS
209,BB84,4096,0.0371817,0.506104,0.0258789,PNS
210,BB84,2048,0.0164879,0.488281,0.0126953,PNS
211,BB84,1024,0.0633721,0.495117,0.046875,PNS
212,BB84,1024,0.0505483,0.499023,0.0380859,PNS
213,BB84,64,0.042891,0.546875,0.0625,PNS
214,BB84,64,0.02297,0.46875,0.046875,PNS
215,BB84,4096,0.0892781,0.511719,0.0632324,PNS
216,BB84,128,0.0141221,0.53125,0.015625,PNS
217,BB84,64,0.0286278,0.484375,0.015625,PNS
218,BB84,128,0.0967895,0.539062,0.078125,PNS
219,BB84,4096,0.0399913,0.505127,0.0305176,PNS
220,BB84,2048,0.0252355,0.505859,0.0170898,PNS
221,BB84,2048,0.0277413,0.488281,0.0185547,PNS
222,BB84,128,0.0849623,0.546875,0.101562,PNS
223,BB84,1024,0.022053,0.485352,0.00878906,PNS
224,BB84,256,0.0801868,0.535156,0.0507812,PNS
225,BB84,2048,0.0883619,0.51123,0.0644531,PNS
226,BB84,128,0.0965566,0.4375,0.0703125,PNS
227,BB84,4096,0.0952706,0.504395,0.0710449,PNS
228,BB84,512,0.0102596,0.482422,0.00390625,PNS
229,BB84,4096,0.0403771,0.498535,0.0322266,PNS
230,BB84,128,0.0585975,0.515625,0.03125,PNS
231,BB84,512,0.0473779,0.492188,0.03125,PNS
232,BB84,512,0.0472075,0.527344,0.0332031,PNS
233,BB84,1024,0.0973624,0.533203,0.0683594,PNS
234,BB84,2048,0.0381366,0.482422,0.0268555,PNS
235,BB84,1024,0.0621238,0.505859,0.0478516,PNS
236,BB84,256,0.0900022,0.480469,0.101562,PNS
237,BB84,64,0.0836461,0.40625,0.015625,PNS
238,BB84,4096,0.0754537,0.503174,0.0583496,PNS
239,BB84,128,0.0709099,0.46875,0.0625,PNS
240,BB84,512,0.0132512,0.496094,0.00390625,PNS
241,BB84,4096,0.0547034,0.486328,0.0380859,PNS
242,BB84,256,0.0777241,0.484375,0.0625,PNS
243,BB84,2048,0.0197213,0.502441,0.015625,PNS
244,BB84,1024,0.0739077,0.484375,0.0566406,PNS
245,BB84,1024,0.0370281,0.512695,0.0361328,PNS
246,BB84,256,0.0633762,0.519531,0.0273438,PNS
247,BB84,1024,0.0309781,0.498047,0.0205078,PNS
248,BB84,1024,0.0343508,0.459961,0.0166016,PNS
249,BB84,128,0.0753296,0.648438,0.078125,PNS
250,BB84,128,0.0247383,0.414062,0.015625,PNS
251,BB84,256,0.0601003,0.484375,0.03125,PNS
252,BB84,256,0.0940104,0.449219,0.09375,PNS
253,BB84,1024,0.0748775,0.483398,0.0517578,PNS
254,BB84,64,0.0873335,0.515625,0.125,PNS
255,BB84,4096,0.07947,0.498291,0.0583496,PNS
256,BB84,512,0.0314552,0.486328,0.0371094,PNS
257,BB84,2048,0.0822461,0.48877,0.0595703,PNS
258,BB84,64,0.0251139,0.421875,0,PNS
259,BB84,256,0.0560141,0.488281,0.0351562,PNS
260,BB84,4096,0.0201474,0.507568,0.017334,PNS
261,BB84,2048,0.0346393,0.480957,0.0263672,PNS
262,BB84,2048,0.0543106,0.523438,0.0424805,PNS
263,BB84,256,0.013882,0.5625,0.015625,PNS
264,BB84,512,0.0894932,0.501953,0.0664062,PNS
265,BB84,2048,0.0700839,0.51416,0.050293,PNS
266,BB84,256,0.0583039,0.515625,0.0195312,PNS
267,BB84,4096,0.0256104,0.505127,0.0170898,PNS
268,BB84,4096,0.0951272,0.49585,0.0749512,PNS
269,BB84,128,0.0471863,0.507812,0.0390625,PNS
270,BB84,512,0.0769374,0.478516,0.0546875,PNS
271,BB84,256,0.0633577,0.488281,0.0664062,PNS
272,BB84,4096,0.0524933,0.49292,0.0339355,PNS
273,BB84,2048,0.0718546,0.52002,0.0566406,PNS
274,BB84,2048,0.0254868,0.491699,0.0229492,PNS
275,BB84,64,0.027084,0.515625,0.03125,PNS
276,BB84,1024,0.0565036,0.503906,0.0498047,PNS
277,BB84,1024,0.019386,0.518555,0.0146484,PNS
278,BB84,1024,0.0348984,0.519531,0.0302734,PNS
279,BB84,2048,0.0182994,0.512207,0.0112305,PNS
280,BB84,128,0.0989996,0.53125,0.125,PNS
281,BB84,1024,0.018681,0.525391,0.0166016,PNS
282,BB84,256,0.0534544,0.546875,0.0507812,PNS
283,BB84,1024,0.0655981,0.481445,0.0527344,PNS
284,BB84,512,0.0114246,0.525391,0.00390625,PNS
285,BB84,128,0.0431573,0.546875,0.015625,PNS
286,BB84,256,0.0272718,0.484375,0.015625,PNS
287,BB84,4096,0.0601852,0.50415,0.0456543,PNS
288,BB84,4096,0.0912156,0.510254,0.0769043,PNS
289,BB84,4096,0.0163024,0.507812,0.00952148,PNS
290,BB84,64,0.0309848,0.5,0.015625,PNS
291,BB84,1024,0.0939913,0.519531,0.0576172,PNS
292,BB84,1024,0.0914269,0.500977,0.0732422,PNS
293,BB84,256,0.0339071,0.5,0.03125,PNS
294,BB84,1024,0.0824421,0.503906,0.0634766,PNS
295,BB84,1024,0.0931896,0.515625,0.0673828,PNS
296,BB84,1024,0.0316648,0.519531,0.0224609,PNS
297,BB84,4096,0.0317152,0.489502,0.0231934,PNS
298,BB84,4096,0.0146302,0.494141,0.0102539,PNS
299,BB84,2048,0.0985458,0.491211,0.0786133,PNS
300,BB84,4096,0.0437183,0.507324,0.0302734,PNS
301,BB84,512,0.0743034,0.505859,0.0644531,PNS
302,BB84,4096,0.0679207,0.501953,0.0522461,PNS
303,BB84,256,0.0191129,0.472656,0.0234375,PNS
304,BB84,64,0.0155337,0.578125,0,PNS
305,BB84,2048,0.034246,0.5,0.0229492,PNS
306,BB84,2048,0.043058,0.498047,0.027832,PNS
307,BB84,2048,0.0544021,0.499023,0.0385742,PNS
308,BB84,256,0.0818005,0.515625,0.0703125,PNS
309,BB84,64,0.0787652,0.421875,0.03125,PNS
310,BB84,4096,0.037261,0.506592,0.0300293,PNS
311,BB84,64,0.0535303,0.484375,0.046875,PNS
312,BB84,64,0.0792366,0.4375,0.015625,PNS
313,BB84,512,0.0522468,0.494141,0.0410156,PNS
314,BB84,1024,0.0496498,0.498047,0.03125,PNS
315,BB84,4096,0.0803634,0.509521,0.0622559,PNS
316,BB84,512,0.0324397,0.509766,0.0273438,PNS
317,BB84,1024,0.012602,0.522461,0.00976562,PNS
318,BB84,2048,0.0200884,0.481445,0.0170898,PNS
319,BB84,512,0.0404176,0.519531,0.03125,PNS
320,BB84,1024,0.0503916,0.542969,0.0488281,PNS
321,BB84,256,0.0132589,0.449219,0.0117188,PNS
322,BB84,2048,0.0948896,0.496094,0.0688477,PNS
323,BB84,1024,0.0574439,0.49707,0.0498047,PNS
324,BB84,128,0.098151,0.429688,0.0703125,PNS
325,BB84,4096,0.0463662,0.509277,0.0356445,PNS
326,BB84,1024,0.0357815,0.503906,0.0224609,PNS
327,BB84,256,0.0608255,0.429688,0.0351562,PNS
328,BB84,512,0.0164938,0.490234,0.0175781,PNS
329,BB84,64,0.076117,0.5,0.046875,PNS
330,BB84,2048,0.0704127,0.504395,0.0541992,PNS
331,BB84,256,0.0789004,0.476562,0.0273438,PNS
332,BB84,64,0.0604604,0.484375,0.03125,PNS
333,BB84,128,0.016477,0.539062,0.0078125,PNS
334,BB84,4096,0.09925,0.502441,0.0739746,PNS
335,BB84,256,0.0370021,0.484375,0.0273438,PNS
336,BB84,128,0.0625721,0.492188,0.0859375,PNS
337,BB84,64,0.03574,0.578125,0.046875,PNS
338,BB84,256,0.0775014,0.484375,0.03125,PNS
339,BB84,256,0.0706556,0.5,0.046875,PNS
340,BB84,512,0.0480476,0.490234,0.0410156,PNS
341,BB84,256,0.0184087,0.550781,0.0195312,PNS
342,BB84,128,0.0259633,0.59375,0.03125,PNS
343,BB84,64,0.0783843,0.484375,0,PNS
344,BB84,128,0.017085,0.523438,0.0078125,PNS
345,BB84,512,0.0761115,0.474609,0.0605469,PNS
346,BB84,1024,0.0676862,0.488281,0.03125,PNS
347,BB84,64,0.0541371,0.53125,0.015625,PNS
348,BB84,64,0.0359818,0.46875,0,PNS
349,BB84,1024,0.0422496,0.503906,0.0390625,PNS
350,BB84,2048,0.0870208,0.48584,0.0678711,PNS
351,BB84,128,0.0794114,0.46875,0.078125,PNS
352,BB84,1024,0.079557,0.53418,0.0585938,PNS
353,BB84,128,0.0240204,0.460938,0.0234375,PNS
354,BB84,64,0.0536787,0.53125,0.03125,PNS
355,BB84,256,0.0897654,0.554688,0.046875,PNS
356,BB84,128,0.076012,0.507812,0.0546875,PNS
357,BB84,4096,0.0188136,0.484131,0.0126953,PNS
358,BB84,2048,0.0756364,0.499023,0.0620117,PNS
359,BB84,64,0.0840977,0.46875,0.0625,PNS
360,BB84,128,0.030921,0.5,0.03125,PNS
361,BB84,1024,0.0497148,0.50293,0.0273438,PNS
362,BB84,2048,0.0428802,0.507324,0.0351562,PNS
363,BB84,128,0.0485352,0.4375,0.03125,PNS
364,BB84,4096,0.0973923,0.494873,0.0744629,PNS
365,BB84,128,0.0990267,0.460938,0.0703125,PNS
366,BB84,512,0.0866064,0.464844,0.0644531,PNS
367,BB84,2048,0.0243684,0.487305,0.0170898,PNS
368,BB84,1024,0.0200325,0.498047,0.0136719,PNS
369,BB84,128,0.014302,0.492188,0.0078125,PNS
370,BB84,512,0.0991068,0.501953,0.0722656,PNS
371,BB84,64,0.064018,0.546875,0.03125,PNS
372,BB84,64,0.0395831,0.5,0.015625,PNS
373,BB84,2048,0.064718,0.487793,0.0532227,PNS
374,BB84,1024,0.0581422,0.481445,0.0351562,PNS
375,BB84,1024,0.0518548,0.488281,0.0410156,PNS
376,BB84,2048,0.0525105,0.499512,0.0361328,PNS
377,BB84,4096,0.0319617,0.488037,0.0234375,PNS
378,BB84,1024,0.0432069,0.47168,0.0302734,PNS
379,BB84,512,0.0930296,0.509766,0.0605469,PNS
380,BB84,2048,0.0161199,0.505859,0.0151367,PNS
381,BB84,128,0.0963414,0.53125,0.0546875,PNS
382,BB84,1024,0.0412308,0.494141,0.0302734,PNS
383,BB84,2048,0.0825931,0.513672,0.0483398,PNS
384,BB84,128,0.0111614,0.453125,0.0078125,PNS
385,BB84,4096,0.0208121,0.507812,0.0202637,PNS
386,BB84,256,0.0846819,0.515625,0.0820312,PNS
387,BB84,2048,0.0181515,0.516113,0.0107422,PNS
388,BB84,4096,0.0724462,0.509277,0.0537109,PNS
389,BB84,64,0.0841977,0.484375,0.046875,PNS
390,BB84,128,0.0955399,0.539062,0.078125,PNS
391,BB84,512,0.0561372,0.492188,0.0507812,PNS
392,BB84,128,0.0496522,0.421875,0.03125,PNS
393,BB84,1024,0.0666183,0.49707,0.0488281,PNS
394,BB84,128,0.0418269,0.46875,0.03125,PNS
395,BB84,2048,0.0893088,0.49707,0.0585938,PNS
396,BB84,512,0.0513252,0.490234,0.0488281,PNS
397,BB84,64,0.0835454,0.46875,0.03125,PNS
398,BB84,2048,0.0530668,0.499512,0.0390625,PNS
399,BB84,1024,0.0299079,0.50293,0.0214844,PNS
400,BB84,2048,0.0353392,0.492676,0.03125,PNS
401,BB84,256,0.0274571,0.503906,0.0351562,PNS
402,BB84,256,0.0452538,0.523438,0.0390625,PNS
403,BB84,4096,0.0855828,0.498047,0.0556641,PNS
404,BB84,512,0.0901052,0.523438,0.0585938,PNS
405,BB84,64,0.0361125,0.53125,0.0625,PNS
406,BB84,4096,0.0947202,0.490234,0.0708008,PNS
407,BB84,2048,0.0755712,0.486816,0.0522461,PNS
408,BB84,512,0.0217993,0.496094,0.015625,PNS
409,BB84,128,0.0530809,0.59375,0.0546875,PNS
410,BB84,256,0.0624297,0.484375,0.0507812,PNS
411,BB84,256,0.0231795,0.492188,0.015625,PNS
412,BB84,2048,0.0809246,0.508301,0.0654297,PNS
413,BB84,256,0.0316007,0.40625,0.015625,PNS
414,BB84,4096,0.0732582,0.499756,0.0527344,PNS
415,BB84,128,0.0592024,0.4375,0.0234375,PNS
416,BB84,512,0.0773469,0.501953,0.0605469,PNS
417,BB84,64,0.0556998,0.4375,0.0625,PNS
418,BB84,64,0.0118785,0.484375,0,PNS
419,BB84,1024,0.0151907,0.538086,0.0107422,PNS
420,BB84,64,0.0651633,0.453125,0,PNS
421,BB84,128,0.0602355,0.492188,0.015625,PNS
422,BB84,1024,0.030491,0.520508,0.015625,PNS
423,BB84,1024,0.0199565,0.523438,0.0107422,PNS
424,BB84,1024,0.0184592,0.473633,0.0185547,PNS
425,BB84,256,0.0772561,0.523438,0.078125,PNS
426,BB84,128,0.0982206,0.46875,0.0625,PNS
427,BB84,512,0.0163795,0.509766,0.0234375,PNS
428,BB84,64,0.0227367,0.546875,0,PNS
429,BB84,64,0.0158568,0.5,0,PNS
430,BB84,128,0.0819638,0.523438,0.0625,PNS
431,BB84,128,0.0802896,0.445312,0.078125,PNS
432,BB84,2048,0.0387874,0.496582,0.0292969,PNS
433,BB84,64,0.0701377,0.546875,0.03125,PNS
434,BB84,4096,0.0649802,0.506348,0.048584,PNS
435,BB84,1024,0.0205376,0.520508,0.0146484,PNS
436,BB84,256,0.0929022,0.550781,0.0742188,PNS
437,BB84,128,0.03795,0.546875,0.03125,PNS
438,BB84,512,0.0986557,0.484375,0.0644531,PNS
439,BB84,1024,0.0308781,0.486328,0.0205078,PNS
440,BB84,64,0.0758468,0.484375,0.109375,PNS
441,BB84,512,0.0315806,0.474609,0.03125,PNS
442,BB84,256,0.0889363,0.519531,0.0625,PNS
443,BB84,256,0.0848533,0.488281,0.0664062,PNS
444,BB84,4096,0.0792107,0.515869,0.0571289,PNS
445,BB84,64,0.0462918,0.515625,0.046875,PNS
446,BB84,512,0.0922962,0.451172,0.0800781,PNS
447,BB84,64,0.0188328,0.546875,0,PNS
448,BB84,1024,0.0789023,0.476562,0.0556641,PNS
449,BB84,64,0.0913315,0.578125,0.078125,PNS
450,BB84,2048,0.0493338,0.498535,0.0307617,PNS
451,BB84,4096,0.0522546,0.488525,0.0375977,PNS
452,BB84,64,0.05285,0.53125,0,PNS
453,BB84,256,0.0952024,0.433594,0.0703125,PNS
454,BB84,256,0.0437804,0.511719,0.0429688,PNS
455,BB84,64,0.0425454,0.578125,0.046875,PNS
456,BB84,1024,0.0814183,0.488281,0.0595703,PNS
457,BB84,2048,0.0155662,0.495117,0.0131836,PNS
458,BB84,128,0.0480961,0.4375,0.0234375,PNS
459,BB84,64,0.0279001,0.453125,0.046875,PNS
460,BB84,4096,0.0293077,0.491211,0.0202637,PNS
461,BB84,512,0.0257895,0.501953,0.0175781,PNS
462,BB84,4096,0.0416896,0.503418,0.032959,PNS
463,BB84,256,0.0418736,0.457031,0.0273438,PNS
464,BB84,128,0.0411032,0.523438,0.0390625,PNS
465,BB84,256,0.0399047,0.453125,0.0195312,PNS
466,BB84,4096,0.0272526,0.497803,0.0195312,PNS
467,BB84,64,0.0534901,0.5,0.03125,PNS
468,BB84,1024,0.0333084,0.473633,0.0341797,PNS
469,BB84,2048,0.078296,0.503418,0.0566406,PNS
470,BB84,4096,0.0824955,0.497559,0.060791,PNS
471,BB84,128,0.042478,0.507812,0.03125,PNS
472,BB84,1024,0.0384973,0.5,0.0341797,PNS
473,BB84,128,0.0824539,0.507812,0.0234375,PNS
474,BB84,2048,0.0868961,0.480469,0.0625,PNS
475,BB84,4096,0.0215273,0.493652,0.0168457,PNS
476,BB84,128,0.0572765,0.53125,0.0390625,PNS
477,BB84,128,0.0641787,0.632812,0.046875,PNS
478,BB84,4096,0.0155885,0.489014,0.0100098,PNS
479,BB84,512,0.0506928,0.517578,0.0449219,PNS
480,BB84,1024,0.0350869,0.483398,0.0224609,PNS
481,BB84,64,0.0591177,0.484375,0.0625,PNS
