id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
58,BB84,64,0.0249896,0.34375,0.015625,IRA
59,BB84,1024,0.0418302,0.486328,0.03125,IRA
60,BB84,2048,0.0282556,0.522949,0.019043,IRA
61,BB84,64,0.0906588,0.5625,0.0625,IRA
62,BB84,2048,0.0948019,0.514648,0.0756836,IRA
63,BB84,256,0.0334964,0.539062,0.0195312,IRA
64,BB84,2048,0.0103797,0.498535,0.0107422,IRA
65,BB84,512,0.0535778,0.490234,0.0273438,IRA
66,BB84,64,0.0429294,0.53125,0.03125,IRA
67,BB84,4096,0.0844646,0.498047,0.0615234,IRA
68,BB84,1024,0.0867553,0.504883,0.0712891,IRA
69,BB84,2048,0.0363545,0.513184,0.0292969,IRA
70,BB84,128,0.0422855,0.546875,0.03125,IRA
71,BB84,128,0.0985166,0.539062,0.0703125,IRA
72,BB84,2048,0.0603797,0.478516,0.0458984,IRA
73,BB84,64,0.0422947,0.546875,0.03125,IRA
74,BB84,1024,0.0822745,0.49707,0.0664062,IRA
75,BB84,64,0.029285,0.546875,0,IRA
76,BB84,512,0.0325071,0.498047,0.03125,IRA
77,BB84,512,0.0713689,0.513672,0.0625,IRA
78,BB84,4096,0.0197254,0.493896,0.0134277,IRA
79,BB84,4096,0.0327829,0.486816,0.0244141,IRA
80,BB84,1024,0.0697095,0.464844,0.0615234,IRA
81,BB84,512,0.0322036,0.533203,0.0214844,IRA
82,BB84,512,0.0102714,0.474609,0.00976562,IRA
83,BB84,2048,0.0228483,0.51709,0.0175781,IRA
84,BB84,512,0.0679485,0.505859,0.0527344,IRA
85,BB84,256,0.0832721,0.496094,0.078125,IRA
86,BB84,2048,0.0276825,0.515625,0.0200195,IRA
87,BB84,2048,0.0440162,0.510742,0.0395508,IRA
88,BB84,1024,0.0741019,0.506836,0.0498047,IRA
89,BB84,512,0.0791235,0.507812,0.0449219,IRA
90,BB84,2048,0.0855402,0.496582,0.0629883,IRA
91,BB84,1024,0.0101031,0.480469,0.0107422,IRA
92,BB84,1024,0.0895312,0.523438,0.0683594,IRA
93,BB84,256,0.0494116,0.488281,0.0273438,IRA
94,BB84,1024,0.0364823,0.494141,0.0214844,IRA
95,BB84,256,0.0311125,0.441406,0.0234375,IRA
96,BB84,1024,0.0328198,0.49707,0.0273438,IRA
97,BB84,128,0.0889205,0.515625,0.046875,IRA
98,BB84,4096,0.0462837,0.499512,0.034668,IRA
99,BB84,64,0.0824148,0.5625,0.109375,IRA
100,BB84,4096,0.0536488,0.509521,0.0385742,IRA
101,BB84,2048,0.0903049,0.477051,0.0693359,IRA
102,BB84,2048,0.0633567,0.507812,0.0522461,IRA
103,BB84,1024,0.0440368,0.490234,0.0302734,IRA
104,BB84,128,0.0277781,0.53125,0.0234375,IRA
105,BB84,1024,0.0381911,0.478516,0.0263672,IRA
106,BB84,256,0.0796023,0.53125,0.0546875,IRA
107,BB84,256,0.049486,0.496094,0.0390625,IRA
108,BB84,1024,0.073006,0.495117,0.0576172,IRA
109,BB84,256,0.0382733,0.445312,0.0234375,IRA
110,BB84,1024,0.0153182,0.537109,0.00976562,IRA
111,BB84,4096,0.022447,0.50708,0.017334,IRA
112,BB84,4096,0.0709754,0.513672,0.0534668,IRA
113,BB84,256,0.0435348,0.523438,0.0234375,IRA
114,BB84,64,0.0555139,0.5625,0.03125,IRA
115,BB84,64,0.0509194,0.484375,0.046875,IRA
116,BB84,64,0.0567504,0.546875,0.015625,IRA
117,BB84,4096,0.0198241,0.498779,0.017334,IRA
118,BB84,128,0.0381647,0.4375,0.0546875,IRA
119,BB84,512,0.0879068,0.509766,0.0566406,IRA
120,BB84,4096,0.0210601,0.511719,0.0158691,IRA
121,BB84,1024,0.0137242,0.505859,0.0107422,IRA
122,BB84,1024,0.0350664,0.506836,0.0244141,IRA
123,BB84,64,0.0587522,0.5,0.03125,IRA
124,BB84,1024,0.0790571,0.540039,0.0498047,IRA
125,BB84,256,0.07585,0.484375,0.0429688,IRA
126,BB84,256,0.0175425,0.492188,0.00390625,IRA
127,BB84,512,0.0686583,0.509766,0.0742188,IRA
128,BB84,64,0.0740353,0.453125,0.046875,IRA
129,BB84,1024,0.0831537,0.512695,0.0703125,IRA
130,BB84,256,0.09732,0.460938,0.105469,IRA
131,BB84,512,0.0234497,0.507812,0.0253906,IRA
132,BB84,128,0.0577901,0.539062,0.0390625,IRA
133,BB84,2048,0.0672553,0.477539,0.0458984,IRA
134,BB84,1024,0.0606483,0.498047,0.0429688,IRA
135,BB84,256,0.0884063,0.503906,0.0742188,IRA
136,BB84,4096,0.0168103,0.492432,0.0102539,IRA
137,BB84,1024,0.0110896,0.516602,0.00488281,IRA
138,BB84,2048,0.0241054,0.494141,0.015625,IRA
139,BB84,4096,0.0742378,0.502441,0.0546875,IRA
140,BB84,128,0.0405512,0.453125,0.0546875,IRA
141,BB84,64,0.0319818,0.515625,0.046875,IRA
142,BB84,256,0.0135352,0.464844,0.00390625,IRA
143,BB84,1024,0.0980836,0.516602,0.0654297,IRA
144,BB84,512,0.0255442,0.503906,0.0234375,IRA
145,BB84,256,0.0434867,0.488281,0.03125,IRA
146,BB84,64,0.082984,0.5625,0.0625,IRA
147,BB84,256,0.0216384,0.519531,0.0078125,IRA
148,BB84,64,0.082742,0.53125,0.0625,IRA
149,BB84,1024,0.0857139,0.499023,0.0625,IRA
150,BB84,512,0.0780411,0.521484,0.0761719,IRA
151,BB84,256,0.0436609,0.453125,0.0234375,IRA
152,BB84,4096,0.054224,0.511963,0.0361328,IRA
153,BB84,64,0.0363792,0.515625,0.046875,IRA
154,BB84,128,0.0264263,0.507812,0.015625,IRA
155,BB84,512,0.0910823,0.484375,0.0761719,IRA
156,BB84,512,0.088994,0.509766,0.0742188,IRA
157,BB84,128,0.0668302,0.484375,0.0546875,IRA
158,BB84,2048,0.0944231,0.493164,0.0688477,IRA
159,BB84,256,0.0333858,0.519531,0.0273438,IRA
160,BB84,64,0.0722715,0.5625,0.046875,IRA
161,BB84,512,0.0335092,0.5625,0.0234375,IRA
162,BB84,1024,0.0990693,0.508789,0.0761719,IRA
163,BB84,128,0.0515993,0.492188,0.0390625,IRA
164,BB84,128,0.0191172,0.5,0.0078125,IRA
165,BB84,256,0.0895487,0.535156,0.0625,IRA
166,BB84,128,0.0793889,0.460938,0.046875,IRA
167,BB84,4096,0.040516,0.507812,0.0302734,IRA
168,BB84,256,0.062759,0.546875,0.0429688,IRA
169,BB84,512,0.0324251,0.472656,0.0234375,IRA
170,BB84,64,0.0421153,0.5,0.046875,IRA
171,BB84,1024,0.0765592,0.504883,0.0595703,IRA
172,BB84,128,0.0782821,0.476562,0.046875,IRA
173,BB84,512,0.0818665,0.515625,0.0664062,IRA
174,BB84,128,0.0510521,0.539062,0.03125,IRA
175,BB84,128,0.0251265,0.546875,0.0234375,IRA
176,BB84,128,0.0966478,0.507812,0.101562,IRA
177,BB84,4096,0.0667375,0.500732,0.0444336,IRA
178,BB84,64,0.0793645,0.578125,0.03125,IRA
179,BB84,2048,0.0331851,0.524902,0.0249023,IRA
180,BB84,128,0.0469235,0.515625,0.0390625,IRA
181,BB84,512,0.0857184,0.476562,0.0664062,IRA
182,BB84,64,0.0771383,0.46875,0.0625,IRA
183,BB84,1024,0.0959972,0.501953,0.0761719,IRA
184,BB84,64,0.0782139,0.5625,0.046875,IRA
185,BB84,256,0.0815861,0.523438,0.0742188,IRA
186,BB84,128,0.0510215,0.53125,0.03125,IRA
187,BB84,512,0.0372178,0.482422,0.0351562,IRA
188,BB84,512,0.075328,0.544922,0.0722656,IRA
189,BB84,256,0.0910098,0.570312,0.0664062,IRA
190,BB84,1024,0.0711884,0.491211,0.0507812,IRA
191,BB84,4096,0.0581476,0.486328,0.0500488,IRA
192,BB84,4096,0.0873821,0.499512,0.0617676,IRA
193,BB84,512,0.0392165,0.505859,0.0292969,IRA
194,BB84,4096,0.0952751,0.497559,0.072998,IRA
195,BB84,128,0.0561982,0.4375,0.046875,IRA
196,BB84,128,0.0204918,0.484375,0,IRA
197,BB84,2048,0.0872965,0.520508,0.0649414,IRA
198,BB84,512,0.0939296,0.5,0.0566406,IRA
199,BB84,2048,0.0402603,0.49707,0.0302734,IRA
200,BB84,2048,0.0527623,0.489746,0.0410156,IRA
201,BB84,2048,0.0124546,0.491211,0.00537109,IRA
202,BB84,512,0.0473172,0.474609,0.0292969,IRA
203,BB84,512,0.0761305,0.484375,0.0585938,IRA
204,BB84,2048,0.0134026,0.495117,0.00830078,IRA
205,BB84,2048,0.0310398,0.496094,0.0258789,IRA
206,BB84,4096,0.016933,0.498779,0.0119629,IRA
207,BB84,512,0.0178876,0.480469,0.00976562,IRA
208,BB84,256,0.0902408,0.515625,0.0820312,IRA
209,BB84,1024,0.0327113,0.526367,0.0234375,IRA
210,BB84,64,0.0609825,0.4375,0.0625,IRA
211,BB84,1024,0.0744521,0.50293,0.0517578,IRA
212,BB84,64,0.0801226,0.53125,0.0625,IRA
213,BB84,128,0.0861615,0.484375,0.0625,IRA
214,BB84,64,0.0952634,0.5625,0.109375,IRA
215,BB84,256,0.0763247,0.515625,0.0429688,IRA
216,BB84,256,0.0496794,0.492188,0.0390625,IRA
217,BB84,256,0.01388,0.503906,0.0117188,IRA
218,BB84,64,0.0729685,0.578125,0.015625,IRA
219,BB84,256,0.0637768,0.5,0.0351562,IRA
220,BB84,2048,0.065135,0.48584,0.043457,IRA
221,BB84,64,0.0760048,0.4375,0.078125,IRA
222,BB84,2048,0.0698061,0.51123,0.0493164,IRA
223,BB84,512,0.0695098,0.449219,0.0683594,IRA
224,BB84,2048,0.0522816,0.493164,0.0385742,IRA
225,BB84,4096,0.0598465,0.506592,0.0385742,IRA
226,BB84,512,0.0705739,0.492188,0.0507812,IRA
227,BB84,2048,0.0585889,0.491211,0.0507812,IRA
228,BB84,1024,0.0790991,0.492188,0.0576172,IRA
229,BB84,128,0.0376582,0.507812,0.015625,IRA
230,BB84,64,0.0640083,0.484375,0.046875,IRA
231,BB84,1024,0.0886172,0.496094,0.0644531,IRA
232,BB84,1024,0.0268172,0.477539,0.0214844,IRA
233,BB84,64,0.0119205,0.515625,0.015625,IRA
234,BB84,2048,0.0679072,0.496582,0.0507812,IRA
235,BB84,64,0.0931247,0.453125,0.125,IRA
236,BB84,128,0.0916787,0.484375,0.078125,IRA
237,BB84,256,0.0297167,0.464844,0.0273438,IRA
238,BB84,512,0.0781211,0.505859,0.0390625,IRA
239,BB84,2048,0.0236747,0.483887,0.0166016,IRA
240,BB84,512,0.0408386,0.513672,0.0234375,IRA
241,BB84,2048,0.0731898,0.498047,0.0610352,IRA
242,BB84,4096,0.0975329,0.507812,0.0793457,IRA
243,BB84,2048,0.0314485,0.515625,0.0258789,IRA
244,BB84,256,0.0256764,0.472656,0.0078125,IRA
245,BB84,2048,0.0866402,0.500977,0.0673828,IRA
246,BB84,64,0.0872361,0.5,0.03125,IRA
247,BB84,512,0.0401749,0.546875,0.046875,IRA
248,BB84,64,0.066629,0.4375,0.125,IRA
249,BB84,256,0.0835893,0.515625,0.0820312,IRA
250,BB84,1024,0.0192733,0.484375,0.0136719,IRA
251,BB84,512,0.097552,0.476562,0.0605469,IRA
252,BB84,128,0.0192222,0.421875,0.0078125,IRA
253,BB84,4096,0.0233377,0.498047,0.0192871,IRA
254,BB84,1024,0.0529791,0.500977,0.0458984,IRA
255,BB84,4096,0.0515081,0.505371,0.034668,IRA
256,BB84,64,0.032067,0.5,0,IRA
257,BB84,2048,0.0544066,0.516113,0.0371094,IRA
258,BB84,1024,0.018679,0.487305,0.0214844,IRA
259,BB84,128,0.0221344,0.578125,0.015625,IRA
260,BB84,512,0.0675675,0.494141,0.0449219,IRA
261,BB84,2048,0.0617482,0.494629,0.0410156,IRA
262,BB84,512,0.0687933,0.511719,0.0566406,IRA
263,BB84,2048,0.0387011,0.513184,0.0283203,IRA
264,BB84,1024,0.0686395,0.510742,0.0507812,IRA
265,BB84,1024,0.0362764,0.507812,0.0292969,IRA
266,BB84,2048,0.0203702,0.505371,0.0112305,IRA
267,BB84,256,0.0636524,0.511719,0.046875,IRA
268,BB84,128,0.0299502,0.539062,0,IRA
269,BB84,64,0.0173043,0.4375,0,IRA
270,BB84,256,0.0227006,0.460938,0.015625,IRA
271,BB84,256,0.0641756,0.476562,0.0507812,IRA
272,BB84,64,0.0405946,0.546875,0.03125,IRA
273,BB84,64,0.0978698,0.5625,0.046875,IRA
274,BB84,512,0.0253667,0.5,0.0214844,IRA
275,BB84,1024,0.0726163,0.511719,0.0419922,IRA
276,BB84,2048,0.0823815,0.488281,0.0512695,IRA
277,BB84,64,0.0225957,0.53125,0.015625,IRA
278,BB84,512,0.0132565,0.490234,0.0117188,IRA
279,BB84,64,0.0671988,0.4375,0.015625,IRA
280,BB84,256,0.0690214,0.414062,0.0390625,IRA
281,BB84,2048,0.0396478,0.489746,0.0263672,IRA
282,BB84,128,0.080291,0.5,0.078125,IRA
283,BB84,1024,0.0619824,0.482422,0.0537109,IRA
284,BB84,2048,0.0662781,0.505371,0.0419922,IRA
285,BB84,2048,0.0676424,0.483887,0.0458984,IRA
286,BB84,512,0.097606,0.515625,0.0820312,IRA
287,BB84,2048,0.0350332,0.511719,0.0239258,IRA
288,BB84,4096,0.0252565,0.488281,0.017334,IRA
289,BB84,256,0.0254705,0.507812,0.0351562,IRA
290,BB84,2048,0.0525262,0.503418,0.0410156,IRA
291,BB84,4096,0.0130262,0.475586,0.0114746,IRA
292,BB84,512,0.0297418,0.458984,0.0136719,IRA
293,BB84,512,0.0686129,0.480469,0.0449219,IRA
294,BB84,128,0.0223125,0.421875,0.0078125,IRA
295,BB84,128,0.0915014,0.5,0.0859375,IRA
296,BB84,2048,0.0837831,0.489746,0.0605469,IRA
297,BB84,2048,0.031008,0.490234,0.0200195,IRA
298,BB84,64,0.0726693,0.5,0.046875,IRA
299,BB84,4096,0.05818,0.498779,0.0463867,IRA
300,BB84,2048,0.0537591,0.489258,0.0444336,IRA
301,BB84,4096,0.0202512,0.490723,0.0151367,IRA
302,BB84,2048,0.0737467,0.490723,0.0532227,IRA
303,BB84,4096,0.0562407,0.516357,0.0383301,IRA
304,BB84,1024,0.0712963,0.515625,0.0517578,IRA
305,BB84,512,0.0372458,0.515625,0.0253906,IRA
306,BB84,512,0.0558256,0.503906,0.0449219,IRA
307,BB84,2048,0.092836,0.493652,0.0639648,IRA
308,BB84,64,0.0667918,0.53125,0.078125,IRA
309,BB84,64,0.0525825,0.4375,0.0625,IRA
310,BB84,512,0.0877521,0.5,0.0585938,IRA
311,BB84,512,0.0579905,0.476562,0.0585938,IRA
312,BB84,4096,0.0995407,0.512695,0.0720215,IRA
313,BB84,64,0.0325902,0.484375,0.046875,IRA
314,BB84,256,0.0625785,0.507812,0.0234375,IRA
315,BB84,2048,0.0703239,0.491699,0.0556641,IRA
316,BB84,64,0.0337108,0.484375,0.015625,IRA
317,BB84,2048,0.0185406,0.505371,0.0117188,IRA
318,BB84,2048,0.0616885,0.496094,0.0454102,IRA
319,BB84,128,0.0549738,0.445312,0.046875,IRA
320,BB84,4096,0.0378181,0.500732,0.0263672,IRA
321,BB84,256,0.0339369,0.484375,0.0195312,IRA
322,BB84,64,0.0662631,0.390625,0.078125,IRA
323,BB84,128,0.028282,0.507812,0,IRA
324,BB84,1024,0.0516984,0.47168,0.0341797,IRA
325,BB84,64,0.080355,0.546875,0.03125,IRA
326,BB84,64,0.0973982,0.546875,0.125,IRA
327,BB84,512,0.0367349,0.498047,0.03125,IRA
328,BB84,256,0.0506693,0.488281,0.0351562,IRA
329,BB84,2048,0.0430054,0.485352,0.0263672,IRA
330,BB84,64,0.0726316,0.53125,0.046875,IRA
331,BB84,64,0.0391351,0.453125,0.03125,IRA
332,BB84,4096,0.0565544,0.498291,0.046875,IRA
333,BB84,256,0.0154187,0.472656,0.0195312,IRA
334,BB84,512,0.0359556,0.501953,0.0234375,IRA
335,BB84,2048,0.0697506,0.501465,0.0527344,IRA
336,BB84,512,0.0481876,0.486328,0.0488281,IRA
337,BB84,2048,0.0664186,0.498047,0.0415039,IRA
338,BB84,4096,0.0413489,0.487305,0.0268555,IRA
339,BB84,4096,0.0626777,0.494873,0.0493164,IRA
340,BB84,256,0.0630395,0.519531,0.0351562,IRA
341,BB84,512,0.0936652,0.457031,0.0585938,IRA
342,BB84,256,0.0370655,0.453125,0.03125,IRA
343,BB84,512,0.080062,0.488281,0.0585938,IRA
344,BB84,128,0.0397753,0.453125,0.0390625,IRA
345,BB84,128,0.0778715,0.507812,0.0859375,IRA
346,BB84,2048,0.0601177,0.48584,0.0473633,IRA
347,BB84,64,0.0765999,0.5,0.03125,IRA
348,BB84,2048,0.0527332,0.508301,0.0410156,IRA
349,BB84,2048,0.0363289,0.48291,0.0258789,IRA
350,BB84,256,0.0755689,0.519531,0.078125,IRA
351,BB84,512,0.0215399,0.460938,0.0214844,IRA
352,BB84,2048,0.0276091,0.499512,0.0234375,IRA
353,BB84,128,0.0590061,0.46875,0.0390625,IRA
354,BB84,64,0.0176042,0.46875,0,IRA
355,BB84,2048,0.0307541,0.491211,0.0180664,IRA
356,BB84,256,0.0354424,0.503906,0.0273438,IRA
357,BB84,1024,0.092196,0.505859,0.0517578,IRA
358,BB84,2048,0.0936872,0.507324,0.0712891,IRA
359,BB84,128,0.076215,0.484375,0.0390625,IRA
360,BB84,512,0.0306704,0.484375,0.03125,IRA
361,BB84,512,0.0976148,0.496094,0.0859375,IRA
362,BB84,2048,0.0571203,0.48584,0.0449219,IRA
363,BB84,2048,0.0252836,0.486328,0.0209961,IRA
364,BB84,512,0.0533579,0.527344,0.0332031,IRA
365,BB84,4096,0.0493045,0.505615,0.0361328,IRA
366,BB84,128,0.0768916,0.5,0.078125,IRA
367,BB84,64,0.0315142,0.421875,0,IRA
368,BB84,128,0.0186386,0.5625,0,IRA
369,BB84,256,0.0892886,0.53125,0.0664062,IRA
370,BB84,64,0.0676552,0.515625,0.0625,IRA
371,BB84,1024,0.0252476,0.517578,0.0214844,IRA
372,BB84,2048,0.0967157,0.504395,0.0766602,IRA
373,BB84,64,0.0308471,0.46875,0.03125,IRA
374,BB84,1024,0.0866109,0.503906,0.0693359,IRA
375,BB84,512,0.0821232,0.470703,0.0527344,IRA
376,BB84,64,0.0385052,0.5,0.015625,IRA
377,BB84,1024,0.0885781,0.490234,0.0537109,IRA
378,BB84,256,0.0679238,0.488281,0.0585938,IRA
379,BB84,1024,0.0490965,0.507812,0.0283203,IRA
380,BB84,2048,0.0961176,0.509277,0.0708008,IRA
381,BB84,1024,0.0871711,0.522461,0.0693359,IRA
382,BB84,256,0.0863795,0.519531,0.0390625,IRA
383,BB84,256,0.0360507,0.554688,0.0351562,IRA
384,BB84,512,0.0377463,0.513672,0.0351562,IRA
385,BB84,128,0.0216673,0.546875,0.0078125,IRA
386,BB84,64,0.0900199,0.375,0.0625,IRA
387,BB84,4096,0.0143492,0.500977,0.00708008,IRA
388,BB84,1024,0.069829,0.525391,0.0498047,IRA
389,BB84,128,0.0659467,0.554688,0.0390625,IRA
390,BB84,1024,0.0434132,0.482422,0.0449219,IRA
391,BB84,512,0.0566609,0.482422,0.0449219,IRA
392,BB84,64,0.0549411,0.515625,0.0625,IRA
393,BB84,1024,0.0498054,0.517578,0.0292969,IRA
394,BB84,128,0.0810741,0.5625,0.046875,IRA
395,BB84,2048,0.0578398,0.480957,0.0517578,IRA
396,BB84,128,0.0881343,0.515625,0.078125,IRA
397,BB84,4096,0.0949612,0.491211,0.0690918,IRA
398,BB84,64,0.0151363,0.625,0,IRA
399,BB84,64,0.0477652,0.515625,0.046875,IRA
400,BB84,2048,0.0192704,0.506348,0.0146484,IRA
401,BB84,2048,0.0710472,0.49707,0.0507812,IRA
402,BB84,512,0.0838481,0.509766,0.078125,IRA
403,BB84,2048,0.044388,0.514648,0.0351562,IRA
404,BB84,128,0.0681284,0.46875,0.0234375,IRA
405,BB84,1024,0.0966136,0.488281,0.0791016,IRA
406,BB84,4096,0.063609,0.509766,0.0505371,IRA
407,BB84,4096,0.0991278,0.506592,0.0686035,IRA
408,BB84,64,0.0875475,0.40625,0.046875,IRA
409,BB84,512,0.0119711,0.458984,0.0117188,IRA
410,BB84,1024,0.0676608,0.488281,0.046875,IRA
411,BB84,2048,0.0482345,0.509277,0.0351562,IRA
412,BB84,1024,0.0229445,0.485352,0.0175781,IRA
413,BB84,128,0.0896269,0.4375,0.09375,IRA
414,BB84,2048,0.0636174,0.498047,0.0463867,IRA
415,BB84,256,0.0299683,0.46875,0.0234375,IRA
416,BB84,2048,0.0170076,0.513184,0.0112305,IRA
417,BB84,512,0.0596804,0.472656,0.0410156,IRA
418,BB84,2048,0.0326657,0.494629,0.0239258,IRA
419,BB84,64,0.033405,0.46875,0.03125,IRA
420,BB84,128,0.026943,0.460938,0,IRA
421,BB84,128,0.0115133,0.484375,0.0078125,IRA
422,BB84,2048,0.0290936,0.506348,0.0219727,IRA
423,BB84,256,0.0825684,0.511719,0.0820312,IRA
424,BB84,64,0.090388,0.515625,0.09375,IRA
425,BB84,128,0.0937594,0.554688,0.0859375,IRA
426,BB84,1024,0.0622692,0.512695,0.0478516,IRA
427,BB84,256,0.0267979,0.523438,0.0390625,IRA
428,BB84,256,0.0776444,0.460938,0.0664062,IRA
429,BB84,1024,0.0976224,0.501953,0.0742188,IRA
430,BB84,64,0.0645308,0.5,0.03125,IRA
431,BB84,1024,0.0627023,0.513672,0.0566406,IRA
432,BB84,512,0.0780837,0.511719,0.0742188,IRA
433,BB84,256,0.0524753,0.542969,0.0429688,IRA
434,BB84,128,0.0254934,0.492188,0,IRA
435,BB84,2048,0.0873427,0.515625,0.0629883,IRA
436,BB84,128,0.0892381,0.5,0.101562,IRA
437,BB84,256,0.0542129,0.492188,0.0195312,IRA
438,BB84,256,0.0699688,0.46875,0.0664062,IRA
439,BB84,1024,0.06953,0.46875,0.0429688,IRA
440,BB84,128,0.0967956,0.515625,0.0703125,IRA
441,BB84,64,0.0750697,0.546875,0.125,IRA
442,BB84,4096,0.0195267,0.508301,0.0129395,IRA
443,BB84,1024,0.095991,0.517578,0.0605469,IRA
444,BB84,512,0.0371645,0.478516,0.0253906,IRA
445,BB84,512,0.0924773,0.525391,0.0644531,IRA
446,BB84,512,0.0502708,0.5,0.0507812,IRA
447,BB84,4096,0.0963804,0.507568,0.0690918,IRA
448,BB84,128,0.017207,0.492188,0.0078125,IRA
449,BB84,512,0.0522155,0.509766,0.0449219,IRA
450,BB84,256,0.0761457,0.515625,0.0546875,IRA
451,BB84,512,0.0739299,0.511719,0.0625,IRA
452,BB84,64,0.0358742,0.46875,0.046875,IRA
453,BB84,256,0.0639978,0.488281,0.046875,IRA
454,BB84,128,0.0803601,0.492188,0.0703125,IRA
455,BB84,2048,0.0485637,0.503906,0.043457,IRA
456,BB84,128,0.0761719,0.507812,0.0703125,IRA
457,BB84,512,0.0126764,0.521484,0.0078125,IRA
458,BB84,64,0.0765723,0.5625,0.09375,IRA
459,BB84,1024,0.0643566,0.529297,0.046875,IRA
460,BB84,256,0.0728285,0.472656,0.0625,IRA
461,BB84,64,0.0740375,0.453125,0.03125,IRA
462,BB84,256,0.0296993,0.523438,0.0195312,IRA
463,BB84,1024,0.0486385,0.510742,0.0361328,IRA
464,BB84,128,0.0104006,0.4375,0.015625,IRA
465,BB84,4096,0.0964833,0.501221,0.072998,IRA
466,BB84,2048,0.0384113,0.494629,0.0292969,IRA
467,BB84,1024,0.0239851,0.508789,0.0126953,IRA
468,BB84,4096,0.0452435,0.499756,0.0317383,IRA
469,BB84,128,0.0750817,0.585938,0.0703125,IRA
470,BB84,256,0.0168517,0.542969,0.0117188,IRA
471,BB84,512,0.0910344,0.513672,0.078125,IRA
472,BB84,256,0.0408205,0.527344,0.0429688,IRA
473,BB84,256,0.0190907,0.464844,0.0117188,IRA
474,BB84,1024,0.0502159,0.489258,0.0400391,IRA
475,BB84,256,0.0280557,0.527344,0.0117188,IRA
476,BB84,1024,0.013782,0.515625,0.0107422,IRA
477,BB84,1024,0.0121394,0.495117,0.00488281,IRA
478,BB84,64,0.0810472,0.515625,0.046875,IRA
479,BB84,64,0.0302899,0.515625,0.015625,IRA
480,BB84,2048,0.0808881,0.492676,0.0585938,IRA
481,BB84,1024,0.055453,0.504883,0.0419922,IRA
482,BB84,256,0.0453385,0.488281,0.03125,IRA
